split,contract_title,paragraph_index,category,present,answer_count,answer_starts_raw,answer_texts
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Non-Disparagement,1,3,"[11844, 12004, 12112]","[""CONSULTANT acknowledges that any disparaging comments by him against the Company are likely to substantially depreciate the business reputation of the Company."", ""CONSULTANT agrees to act in good faith so as to not harm the business reputation of the Company in any way."", ""CONSULTANT further agrees that it will not directly or indirectly defame, disparage, or publicly criticize the services, business, integrity, veracity or reputation of the Company or its owners, officers, directors, or employees in any forum or through any medium of communication.""]"
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Non-Transferable License,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Notice Period To Terminate Renewal,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Parties,1,6,"[148, 174, 230, 251, 278, 313]","[""Gunston Consulting, LLC"", ""CONSULTANT"", ""Medalist Diversified REIT, Inc."", ""REIT"", ""Company"", ""collectively the \""Parties.\""""]"
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Post-Termination Services,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Price Restrictions,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Renewal Term,1,1,[23261],"[""Term: twelve (12) months from the date of the Agreement which term shall automatically renew for an additional twelve (12) months on such date if the Agreement is not otherwise terminated according to Section 8 of the Agreement.""]"
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Revenue/Profit Sharing,1,2,"[23504, 23732]","[""REIT agrees to pay CONSULTANT the following consulting fees, for services performed by CONSULTANT:"", ""2. Annual stock grants as awarded by the Compensation Committee of the Company's Board of Directors.""]"
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Rofr/Rofo/Rofn,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Source Code Escrow,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Termination For Convenience,1,2,"[12589, 12867]","[""This Agreement shall terminate immediately upon the occurrence of any of the following events:"", ""(c) ninety (90) days following the date the Company gives CONSULTANT written notice of termination for any or no reason; or (d) CONSULTANT may terminate this Agreement by giving ninety (90) days' written notice to REIT.""]"
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Third Party Beneficiary,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Uncapped Liability,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Volume Restriction,0,0,[],[]
train,"MEDALISTDIVERSIFIEDREIT,INC_05_18_2020-EX-10.1-CONSULTING AGREEMENT",0,Warranty Duration,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Affiliate License-Licensee,1,2,"[39464, 39881]","[""Effective after the Immunotherapy Exclusivity Period, Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable to Affiliates, license to any intellectual property arising from the Immunotherapy Testing Platform Development Program Controlled by Roche (excluding Roche Immunotherapy Sample Results) to the extent necessary"", ""for FMI to develop, make, have made, use, offer for sale, sell, import and commercialize the Immuno-Biomarker Discovery Platform, Signature Identification services, Clinical Study assays, CDx assays, or any other FMI testing or services (including that are part of the Genomic Analysis Platform).""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Affiliate License-Licensor,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Agreement Date,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Anti-Assignment,1,1,[164194],"[""Neither Party shall have the right to assign the present Agreement or any part thereof to any Third Party other than Affiliates without the prior written approval of the other Party.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Audit Rights,1,12,"[73976, 74279, 75748, 75992, 76151, 102500, 102850, 102959, 103586, 103743, 104134, 104337]","[""At least […***…] during the time a Work Stream remains in effect, unless otherwise agreed by the Parties, FMI shall have the obligation to prepare and provide to the JRDC a summary presentation on the progress of the work performed by FMI in the course of each Work Stream during the preceding […***…]."", ""Promptly upon expiry of such Work Stream, other than the Molecular Information Platform Program, FMI shall provide a final written report summarizing its activities under such Work Stream and the results thereof."", ""Roche shall be entitled, upon reasonable notice and during FMI's regular business hours, to visit FMI's facility (and those facilities of its subcontractors), including FMI's CLIA-compliant"", ""facilities, to audit for quality assurance purposes its facilities, documentation and procedures used in conducting its activities pursuant to this Agreement."", ""Such audits may be conducted up to […***…] and Roche shall use reasonable effort not to disrupt ongoing operations during such audits."", ""Each Party shall keep, and shall require its Affiliates and Sublicensees to keep, full, true and accurate books of account containing all particulars that may be necessary for the purpose of calculating all payments payable under this Agreement, including, for Roche, the right to audit materials necessary to ensure compliance with the most favored customer provisions of Article 5."", ""customer provisions of Article 5."", ""At the expense of the auditing Party, the auditing Party shall have the right to engage an internationally recognized, independent public accountant reasonably accept able to the other Party to perform, on behalf of such Party an audit of such books and records of the audited Party and its Affiliates, its licensees and Sublicensees, that are deemed necessary for the period or periods requested by the auditing Party and the correctness of any financial report or payments made under this Agreement, including with respect to benefits and terms complying with the most favored"", ""For avoidance of doubt, all audits under this Section shall be conducted solely by an independent public accountant as described in the foregoing sentence."", ""Upon timely request and at least […***…] prior written notice from the auditing Party, such audit shall be conducted in the countries specifically requested by the auditing Party, during regular business hours in such a manner as to not unnecessarily interfere with the audited Party's normal business activities, and shall be limited to results in the […***…] prior to audit notification."", ""Such audit shall not be performed more frequently than […***…] nor more frequently than […***…] with respect to records covering, or impacting in accordance with Article 5, any specific period of time."", ""All information, data documents and abstracts herein referred to shall be used only for the purpose of verifying payment obligations, shall be treated as the audited Party's Confidential Information subject to the obligations of this Agreement and need neither be retained more than [… ***…] after completion of an audit hereof, if an audit has been requested; nor more than […***…] from the end of the […***…] to which each shall pertain; nor more than […***…] after the date of termination of this Agreement.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Cap On Liability,1,1,[135073],"[""IN NO EVENT SHALL EITHER FMI OR ROCHE BE LIABLE FOR SPECIAL, INDIRECT, INCIDENTAL OR CONSEQUENTIAL DAMAGES ARISING OUT OF THIS AGREEMENT BASED ON CONTRACT, TORT OR ANY OTHER LEGAL THEORY.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Change Of Control,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Competitive Restriction Exception,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Covenant Not To Sue,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Document Name,1,1,[6342],"[""Collaboration Agreement""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Effective Date,1,2,"[20835, 21326]","[""The term \""Effective Date\"" shall mean the latest of (a) the date of the last signature of this Agreement, or (b) if a HSR filing is made, the second Business Day immediately following the earlier of: (i) the date upon which the waiting period under HSR expires or terminates early or (ii) the date upon which all requests to the Parties by the Federal Trade Commission or the Justice Department, as the case may be, with regard to the transaction contemplated by this Agreement"", ""have been satisfactorily met and no objection on the part of the Federal Trade Commission or the Justice Department remains, or (c) the occurrence of the Acceptance Time (as defined in the Transaction Agreement).""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Exclusivity,1,3,"[41397, 59991, 60566]","[""FMI hereby grants to Roche (i) an exclusive, royalty-free, sublicensable, worldwide and perpetual license to any intellectual property rights arising from the ctDNA Development Platform Program that are necessary for Roche to develop, make, have made, use, offer for sale, sell, import and commercialize Roche products other than diagnostic products (including the use, formulation, methods of treatment, clinical data or other data, information or results relating to the Roche therapeutic product) solely for use in connection with such activities and such Roche products and (ii) a non-exclusive, royalty-free, worldwide and perpetual license, with the right to grant sublicenses solely to Roche Affiliates, to any intellectual property rights arising from the ctDNA Development Platform Program, for internal research purposes."", ""Except for Excepted Activities, for the lesser of (i) […***…] after the Effective Date or (ii) […***…] (the \""Immunotherapy Exclusivity Period\""), FMI will work exclusively with Roche with respect to […***…]. Except with regard to Excepted Activities, FMI will not (i) work directly or indirectly with any Third Party in the field of […***…], (ii) use for the benefit of any Third Party the […***…] or (iii) transfer to or otherwise enable any Third Party to make use of any data, technology or results from the Immunotherapy Testing Platform Development Program for […***…]."", ""Following the Immunotherapy Exclusivity Period, FMI shall have the right to work with Third Parties in the field of cancer immunotherapy, and to otherwise commercialize the Immuno-Biomarker Discovery Platform, subject to the Related Agreements.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Expiration Date,1,7,"[10673, 52827, 53257, 59133, 64836, 70747, 142877]","[""The term \""Agreement Term\"" shall mean the period of time commencing on the Effective Date and, unless this Agreement is terminated sooner as provided in Article 17, expiring on the date when all work has been completed or terminated under all R&D Plans."", ""The term for Sample Profiling set forth in Section 3.1.4 shall commence on the Effective Date and continue for five (5) years thereafter (the \""Profiling Term\"")."", ""The term for Database Insights under Section 3.1.8 shall commence on the Effective Date and continue for five (5) years thereafter (the \""Database Insights Term\"")."", ""The initial term of the Immunotherapy Testing Platform Development Program will be five (5) years beginning on the Effective Date."", ""The initial term of the ctDNA Platform Development Program will be twelve (12) months."", ""The term of the CDx Development Program shall be five (5) years."", ""This Agreement shall commence upon the Effective Date and continue for the Agreement Term.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Governing Law,1,1,[158652],"[""This Agreement shall be governed by and construed in accordance with the laws of New York, US, without reference to its conflict of laws principles, and shall not be governed by the United Nations Convention of International Contracts on the Sale of Goods (the Vienna Convention).""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Insurance,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Ip Ownership Assignment,1,3,"[108626, 109040, 109993]","[""FMI shall assign to Roche its rights to any intellectual property in or arising from the Sample Results (except for FMI Improvements)."", ""Roche shall exclusively own all information, results, and intellectual property from Advanced Genomic Analyses performed on Roche samples (\""Roche-Owned Advanced Genomic Analysis Results\""), and any inventions arising from the Roche-Owned Advanced Genomic Analysis Results, and FMI will assign all rights to any such inventions to Roche (except for FMI Improvements)."", ""Roche shall exclusively own, and FMI shall assign to Roche, all intellectual property arising from the Immunotherapy Testing Platform Development that Covers methods of treatment, stratifying patients, or identifying patients that would benefit from a particular treatment, and all other methods useful in connection with the therapeutic treatment of a patient.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Irrevocable Or Perpetual License,1,10,"[38148, 38742, 39059, 39464, 39881, 40179, 40596, 41397, 42230, 42920]","[""Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide and perpetual license, sublicensable to FMI's Affiliates, under any intellectual property rights arising directly from the Sample Results, or the correlation of the Sample Results to patient data (\""Biomarker IP\"") (i) to the extent such Biomarker IP becomes publicly known, for internal research purposes, (ii) to the extent such Biomarker IP becomes publicly known, to develop, make, have made, use, offer for sale, sell, import, and commercialize FMI's Products and Services relating to genomic analysis, and (iii) […***…]."", ""Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide and perpetual license, sublicensable to Affiliates, to use the Roche-Owned Advanced Genomic Analysis Results to develop, make, have made, use, offer for sale, sell, import and commercialize FMI's products and services relating to genomic analysis."", ""FMI hereby grants to Roche a non-exclusive, royalty-free, worldwide and perpetual license, sublicensable to Roche's Affiliates under any FMI Improvements for Roche's internal research purposes and to develop, make, have made, use, offer for sale, sell, import and commercialize Roche's products and services other than diagnostic products and services."", ""Effective after the Immunotherapy Exclusivity Period, Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable to Affiliates, license to any intellectual property arising from the Immunotherapy Testing Platform Development Program Controlled by Roche (excluding Roche Immunotherapy Sample Results) to the extent necessary"", ""for FMI to develop, make, have made, use, offer for sale, sell, import and commercialize the Immuno-Biomarker Discovery Platform, Signature Identification services, Clinical Study assays, CDx assays, or any other FMI testing or services (including that are part of the Genomic Analysis Platform)."", ""FMI hereby grants to Roche a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable license to any intellectual property arising from the Immunotherapy Testing Platform Program Controlled by FMI for internal research purposes and to the extent necessary for Roche to research, develop, make, have made, use, offer for sale, sell, import and commercialize Roche products other than diagnostic products."", ""If FMI is unable or unwilling to develop and commercialize an Immuno Clinical Study assay or CDx assay resulting from the Immunotherapy Testing Platform Development Program in a given country within the Territory as specified in an R&D Plan for any reason other than a breach of this Agreement by Roche, and on the timeline agreed to in such R&D Plan, then, effective on the end of the timeline specified in such R&D Plan, FMI hereby grants to Roche a non-exclusive, royalty-free, perpetual, and sublicensable license under any intellectual property invented by FMI arising from the Immunotherapy Testing Platform Program or the Immunotherapy Testing Platform Development that is necessary for Roche to develop and commercialize such tests in such country in the Territory."", ""FMI hereby grants to Roche (i) an exclusive, royalty-free, sublicensable, worldwide and perpetual license to any intellectual property rights arising from the ctDNA Development Platform Program that are necessary for Roche to develop, make, have made, use, offer for sale, sell, import and commercialize Roche products other than diagnostic products (including the use, formulation, methods of treatment, clinical data or other data, information or results relating to the Roche therapeutic product) solely for use in connection with such activities and such Roche products and (ii) a non-exclusive, royalty-free, worldwide and perpetual license, with the right to grant sublicenses solely to Roche Affiliates, to any intellectual property rights arising from the ctDNA Development Platform Program, for internal research purposes.\n\nRoche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable license to any IP Controlled by Roche and developed under the ctDNA Platform Development Program (excluding Roche Immunotherapy Sample Results) to the extent necessary for FMI to research, develop, make, have made, use, offer for sale, sell, import and commercialize the ctDNA Assays."", ""Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable license to any IP Controlled by Roche and developed under the ctDNA Platform Development Program (excluding Roche Immunotherapy Sample Results) to the extent necessary for FMI to research, develop, make, have made, use, offer for sale, sell, import and commercialize the ctDNA Assays."", ""If FMI is unwilling or unable to develop and commercialize a CDx Assay for a given country in the Territory as specified in the R&D Plan, and on the timeline set forth in the relevant R&D Plan, for any reason other than a breach of this Agreement by Roche, then FMI hereby grants to Roche a non-exclusive, royalty-free, sublicensable, and perpetual license under any intellectual property invented by FMI arising from the CDx Development Program that is necessary for Roche to develop and commercialize a CDx Assay equivalent in such country in the Territory.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Joint Ip Ownership,1,1,[106367],"[""FMI and Roche shall jointly own all Joint Inventions.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,License Grant,1,12,"[37752, 38148, 38742, 39059, 39464, 39881, 40179, 40596, 41397, 42230, 42649, 42920]","[""Each Party grants to the other Party during the time that a Work Stream is in effect, a non-exclusive right and license under Know-How and Patent Rights, including the Background IP, Controlled by such Party and that are necessary or useful solely to enable the other Party to perform the activities contemplated under this Agreement; […***…]."", ""Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide and perpetual license, sublicensable to FMI's Affiliates, under any intellectual property rights arising directly from the Sample Results, or the correlation of the Sample Results to patient data (\""Biomarker IP\"") (i) to the extent such Biomarker IP becomes publicly known, for internal research purposes, (ii) to the extent such Biomarker IP becomes publicly known, to develop, make, have made, use, offer for sale, sell, import, and commercialize FMI's Products and Services relating to genomic analysis, and (iii) […***…]."", ""Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide and perpetual license, sublicensable to Affiliates, to use the Roche-Owned Advanced Genomic Analysis Results to develop, make, have made, use, offer for sale, sell, import and commercialize FMI's products and services relating to genomic analysis."", ""FMI hereby grants to Roche a non-exclusive, royalty-free, worldwide and perpetual license, sublicensable to Roche's Affiliates under any FMI Improvements for Roche's internal research purposes and to develop, make, have made, use, offer for sale, sell, import and commercialize Roche's products and services other than diagnostic products and services."", ""Effective after the Immunotherapy Exclusivity Period, Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable to Affiliates, license to any intellectual property arising from the Immunotherapy Testing Platform Development Program Controlled by Roche (excluding Roche Immunotherapy Sample Results) to the extent necessary"", ""for FMI to develop, make, have made, use, offer for sale, sell, import and commercialize the Immuno-Biomarker Discovery Platform, Signature Identification services, Clinical Study assays, CDx assays, or any other FMI testing or services (including that are part of the Genomic Analysis Platform)."", ""FMI hereby grants to Roche a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable license to any intellectual property arising from the Immunotherapy Testing Platform Program Controlled by FMI for internal research purposes and to the extent necessary for Roche to research, develop, make, have made, use, offer for sale, sell, import and commercialize Roche products other than diagnostic products."", ""If FMI is unable or unwilling to develop and commercialize an Immuno Clinical Study assay or CDx assay resulting from the Immunotherapy Testing Platform Development Program in a given country within the Territory as specified in an R&D Plan for any reason other than a breach of this Agreement by Roche, and on the timeline agreed to in such R&D Plan, then, effective on the end of the timeline specified in such R&D Plan, FMI hereby grants to Roche a non-exclusive, royalty-free, perpetual, and sublicensable license under any intellectual property invented by FMI arising from the Immunotherapy Testing Platform Program or the Immunotherapy Testing Platform Development that is necessary for Roche to develop and commercialize such tests in such country in the Territory."", ""FMI hereby grants to Roche (i) an exclusive, royalty-free, sublicensable, worldwide and perpetual license to any intellectual property rights arising from the ctDNA Development Platform Program that are necessary for Roche to develop, make, have made, use, offer for sale, sell, import and commercialize Roche products other than diagnostic products (including the use, formulation, methods of treatment, clinical data or other data, information or results relating to the Roche therapeutic product) solely for use in connection with such activities and such Roche products and (ii) a non-exclusive, royalty-free, worldwide and perpetual license, with the right to grant sublicenses solely to Roche Affiliates, to any intellectual property rights arising from the ctDNA Development Platform Program, for internal research purposes."", ""Roche hereby grants to FMI a non-exclusive, royalty-free, worldwide, perpetual, and sublicensable license to any IP Controlled by Roche and developed under the ctDNA Platform Development Program (excluding Roche Immunotherapy Sample Results) to the extent necessary for FMI to research, develop, make, have made, use, offer for sale, sell, import and commercialize the ctDNA Assays."", ""FMI hereby grants to Roche a non-exclusive license under the FMI CDx IP for internal research purposes, and to the extent necessary to research, develop, make, have made, use, offer for sale, sell, import and commercialize Roche products other than diagnostic products."", ""If FMI is unwilling or unable to develop and commercialize a CDx Assay for a given country in the Territory as specified in the R&D Plan, and on the timeline set forth in the relevant R&D Plan, for any reason other than a breach of this Agreement by Roche, then FMI hereby grants to Roche a non-exclusive, royalty-free, sublicensable, and perpetual license under any intellectual property invented by FMI arising from the CDx Development Program that is necessary for Roche to develop and commercialize a CDx Assay equivalent in such country in the Territory.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Liquidated Damages,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Minimum Commitment,1,1,[48962],"[""Not later than the first Business Day of […***…] during the Profiling Term and Profiling Renewal Terms, Roche will provide FMI with a rolling forecast of its estimated requirements for Sample Profiling for the following […***…], the rolling forecast for the […***…] of which shall be deemed to be a binding order for sample volume (including specifications for the number of samples to be run using each of FMI's different tests) (\""Binding Orders\"").""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Most Favored Nation,1,2,"[77133, 77473]","[""FMI agrees that the pricing terms for Products and Services provided by FMI to Roche herein, and services provided under the Molecular Information Platform Program, are, and will be, at least as favorable as the pricing terms granted by FMI to any existing customer or collaborator for such (or substantially similar) products or services."", ""If FMI enters into any subsequent agreement with another customer or collaborator which provides for pricing terms for substantially the same product or services at substantially the same (or a lesser) scale, which pricing terms are more favorable than those contained herein, then FMI shall notify Roche and Roche will have the right to modify this agreement to provide Roche with those more favorable pricing terms. […***…].""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,No-Solicit Of Customers,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,No-Solicit Of Employees,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Non-Compete,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Non-Disparagement,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Non-Transferable License,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Notice Period To Terminate Renewal,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Parties,1,6,"[326, 441, 461, 589, 683, 802]","[""F. Hoffmann-La Roche Ltd"", ""Roche Basel"", ""Hoffmann-La Roche Inc"", ""(\""Roche US\""; Roche Basel and Roche US together referred to as \""Roche\"")"", ""Foundation Medicine, Inc"", ""FMI""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Post-Termination Services,1,2,"[73109, 147214]","[""Upon termination of the Agreement or the Work Stream requiring the use of the Samples, or upon completion of those activities requiring use of the Samples, FMI shall promptly return to Roche unused or remaining Samples, or, at FMI's option, securely dispose of all unused or remaining Samples and provide Roche with a written notice of such disposal."", ""Upon any termination of the Agreement, a Work Stream (or Approved Marker or Investigational Marker program), or this Agreement under Section 17.2.2, (i) FMI shall promptly return to Roche unused or remaining Samples that were provided for use in a terminated Work Stream (or related to the relevant Approved Marker or Investigational Marker), or, at Roche's option, securely dispose of all such unused or remaining Samples and provide Roche with a written notice of such disposal, (ii) each Party shall wind-down their activities under the Agreement in a manner that is intended to be expeditious and to mitigate losses arising from non-cancellable expenses and financial commitments to Third Parties, (iii) upon any termination by Roche under Section 17.2.3, or by FMI under Section 17.2.1 or Section 17.2.2, that includes the Immunotherapy Testing Platform Development Work Stream, the obligations in Section 3.2.8 shall terminate, (iv) each Party shall continue to Control its own intellectual property, including Patent Rights and Know-How, and Handle its own Patent Rights, and (v) Joint Patent Rights, if any, shall be handled by Roche subject to the provisions of Section 12.4 and 12.6, and each Party shall have the right to fully exploit such Joint Patent Rights.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Price Restrictions,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Renewal Term,1,5,"[53420, 53496, 59286, 59521, 70834]","[""The Database Insights"", ""Term may be extended at Roche's option, upon […***…] notice to FMI as specified in Section 19.13, for additional three (3) year periods, during any period of time in which Roche is a majority shareholder of FMI (each a \""Database Renewal Term\"")."", ""Roche shall have the right to extend the Immunotherapy Testing Platform Development Program, upon [...***...] written notice to FMI as specified in Section 19.13, for up to six (6)"", ""additional one (1) year periods, during any period of time in which Roche is a majority shareholder of FMI (each a \""Signature Identification Renewal Term\""), provided, for clarity, that during any Signature Identification Renewal Term, FMI's obligations under Section 16.1 shall continue to apply to any signature identified under this Agreement but that exclusivity under Section 3.2.8 shall not apply to the Immuno-Biomarker Discovery Platform."", ""Roche shall have the right to extend the term of the CDx Development Program, upon […***…] prior written notice to FMI as specified in Section 19.13, for additional three (3) year periods, during any period of time in which Roche is a majority shareholder of FMI.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Revenue/Profit Sharing,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Rofr/Rofo/Rofn,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Source Code Escrow,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Termination For Convenience,1,3,"[145987, 146184, 146630]","[""Roche shall have the right to terminate the Agreement in its entirety, or on a Work Stream-by-Work Stream basis, except for the ctDNA Work Stream, upon […***…] prior written notice, without cause."", ""With regard to the CDx Development Program, Roche shall also have the right to terminate, without cause, the development of an Approved Marker and/or an Investigational Marker for inclusion in a CDx Assay, upon […***…] prior written notice; provided however that this right shall expire with respect to each Approved Marker for inclusion in a particular CDx Assay at such time as FMI has completed analytical validation for such Approved Marker."", ""With regard to the Molecular Information Platform Program, Roche shall have the right to terminate without cause either or both of the Sample Profiling or Molecular Information Database Access activities individually.""]"
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Third Party Beneficiary,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Uncapped Liability,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Unlimited/All-You-Can-Eat-License,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Volume Restriction,0,0,[],[]
train,"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",0,Warranty Duration,0,0,[],[]
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Affiliate License-Licensee,1,2,"[74265, 132844]","[""Subject to the terms and conditions of this Agreement, Sanofi hereby grants to RevMed a non-exclusive, royalty-free sublicense (which shall only be further sub-licensable (a) to RevMed's Subsidiaries, (b) to the Permitted Contractors or Researchers, and (c) solely with Sanofi's prior written consent, such consent not to be unreasonably withheld, delayed or conditioned, to Third Parties who are not Permitted Contractors or Researchers) under the rights exclusively licensed to Sanofi pursuant to Section 3.1, solely to the extent necessary for RevMed to perform its obligations under this Agreement and the Ancillary Agreements."", ""Sanofi shall have the right, in its sole discretion, to appoint its Affiliates, and Sanofi and its Affiliates shall have the right, in its sole discretion, to appoint any other Persons, in the Licensed Territory to distribute, market, and sell the Products (with or without packaging rights), in circumstances where the Person purchases its requirements of Products from Sanofi or its Affiliates but does not otherwise make any royalty or other payment to Sanofi or its Affiliates with respect to its intellectual property or other proprietary rights.""]"
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Affiliate License-Licensor,0,0,[],[]
train,RevolutionMedicinesInc_20200117_S-1_EX-10.1_11948417_EX-10.1_Development Agreement,0,Agreement Date,1,1,[443],"[""June 8, 2018""]"
